Time,Real_Alt,Baro_Alt,kf_altitude,Real_G,Sens_G,Real_Vel,kf_velocity,Pred_Apogee
261.472,2428.453,2428.403,2428.401,0.004,0.004,-28.1899,-29.2834,2428.40
261.972,2413.831,2413.853,2413.789,0.004,0.004,-28.1702,-29.2563,2413.79
262.472,2399.221,2399.190,2399.172,0.004,0.004,-28.1506,-29.2335,2399.17
262.972,2384.621,2384.443,2384.529,0.005,0.005,-28.1286,-29.2197,2384.53
263.472,2370.032,2369.879,2369.912,0.004,0.004,-28.1065,-29.2048,2369.91
263.972,2355.455,2355.540,2355.377,0.005,0.005,-28.0844,-29.1598,2355.38
264.472,2340.888,2340.625,2340.754,0.004,0.004,-28.0624,-29.1554,2340.75
264.972,2326.333,2326.151,2326.173,0.004,0.004,-28.0428,-29.1382,2326.17
265.472,2311.789,2311.806,2311.663,0.004,0.004,-28.0231,-29.1013,2311.66
265.972,2297.255,2296.991,2297.083,0.004,0.004,-28.0035,-29.0939,2297.08
266.472,2282.731,2282.994,2282.664,0.004,0.004,-27.9839,-29.0349,2282.66
266.972,2268.219,2267.960,2268.100,0.004,0.004,-27.9643,-29.0308,2268.10
267.472,2253.717,2253.856,2253.662,0.004,0.004,-27.9447,-28.9880,2253.66
267.972,2239.226,2239.139,2239.164,0.004,0.004,-27.9251,-28.9718,2239.16
268.472,2224.745,2224.805,2224.717,0.005,0.005,-27.9030,-28.9353,2224.72
268.972,2210.275,2210.277,2210.261,0.004,0.004,-27.8809,-28.9130,2210.26
269.472,2195.816,2195.576,2195.746,0.004,0.004,-27.8613,-28.9147,2195.75
269.972,2181.368,2181.282,2181.290,0.004,0.004,-27.8417,-28.8946,2181.29
270.472,2166.929,2166.748,2166.821,0.004,0.004,-27.8221,-28.8832,2166.82
270.972,2152.502,2152.284,2152.357,0.004,0.004,-27.8025,-28.8724,2152.36
271.472,2138.084,2138.169,2137.992,0.004,0.004,-27.7829,-28.8328,2137.99
271.972,2123.677,2123.407,2123.533,0.004,0.004,-27.7633,-28.8266,2123.53
272.472,2109.280,2109.321,2109.178,0.004,0.004,-27.7437,-28.7889,2109.18
272.972,2094.894,2094.596,2094.737,0.004,0.004,-27.7240,-28.7844,2094.74
273.472,2080.518,2080.370,2080.355,0.004,0.004,-27.7044,-28.7640,2080.35
273.972,2066.153,2066.216,2066.043,0.004,0.004,-27.6848,-28.7234,2066.04
274.472,2051.798,2051.743,2051.702,0.004,0.004,-27.6652,-28.6981,2051.70
274.972,2037.452,2037.226,2037.322,0.004,0.004,-27.6456,-28.6885,2037.32
275.472,2023.117,2023.383,2023.091,0.004,0.004,-27.6260,-28.6352,2023.09
275.972,2008.792,2008.799,2008.784,0.004,0.004,-27.6064,-28.6142,2008.78
276.472,1994.477,1994.522,1994.492,0.004,0.004,-27.5867,-28.5926,1994.49
276.972,1980.172,1979.999,1980.146,0.004,0.004,-27.5671,-28.5900,1980.15
277.472,1965.878,1965.704,1965.815,0.004,0.004,-27.5475,-28.5822,1965.81
277.972,1951.593,1951.803,1951.603,0.004,0.004,-27.5279,-28.5405,1951.60
278.472,1937.319,1937.324,1937.333,0.004,0.004,-27.5083,-28.5235,1937.33
278.972,1923.056,1923.059,1923.072,0.004,0.004,-27.4887,-28.5050,1923.07
279.472,1908.803,1908.812,1908.821,0.004,0.004,-27.4691,-28.4855,1908.82
279.972,1894.560,1894.676,1894.609,0.004,0.004,-27.4495,-28.4571,1894.61
280.472,1880.328,1880.500,1880.416,0.004,0.004,-27.4298,-28.4284,1880.42
280.972,1866.106,1866.242,1866.216,0.004,0.004,-27.4102,-28.4064,1866.22
281.472,1851.895,1852.140,1852.051,0.004,0.004,-27.3906,-28.3756,1852.05
281.972,1837.693,1837.763,1837.840,0.005,0.005,-27.3686,-28.3621,1837.84
282.472,1823.502,1823.685,1823.670,0.004,0.004,-27.3465,-28.3398,1823.67
282.972,1809.322,1809.116,1809.399,0.004,0.004,-27.3269,-28.3528,1809.40
283.472,1795.152,1795.311,1795.250,0.004,0.004,-27.3073,-28.3259,1795.25
283.972,1780.991,1780.902,1781.041,0.004,0.004,-27.2876,-28.3227,1781.04
284.472,1766.841,1766.881,1766.883,0.004,0.004,-27.2680,-28.3040,1766.88
284.972,1752.701,1752.912,1752.784,0.004,0.004,-27.2484,-28.2706,1752.78
285.472,1738.570,1738.653,1738.653,0.004,0.004,-27.2288,-28.2518,1738.65
285.972,1724.450,1724.477,1724.517,0.004,0.004,-27.2092,-28.2375,1724.52
286.472,1710.339,1710.409,1710.405,0.004,0.004,-27.1896,-28.2161,1710.41
286.972,1696.239,1696.519,1696.361,0.004,0.004,-27.1700,-28.1783,1696.36
287.472,1682.148,1682.005,1682.203,0.004,0.004,-27.1504,-28.1824,1682.20
287.972,1668.067,1668.166,1668.130,0.004,0.004,-27.1307,-28.1589,1668.13
288.472,1653.996,1653.749,1653.972,0.004,0.004,-27.1111,-28.1656,1653.97
288.972,1639.935,1639.766,1639.859,0.004,0.004,-27.0915,-28.1563,1639.86
289.472,1625.884,1625.976,1625.838,0.004,0.004,-27.0719,-28.1192,1625.84
289.972,1611.842,1611.548,1611.720,0.004,0.004,-27.0523,-28.1186,1611.72
290.472,1597.810,1598.040,1597.767,0.004,0.004,-27.0327,-28.0678,1597.77
290.972,1583.788,1583.767,1583.745,0.004,0.004,-27.0131,-28.0470,1583.75
291.472,1569.776,1569.691,1569.717,0.004,0.004,-26.9934,-28.0295,1569.72
291.972,1555.774,1555.991,1555.784,0.004,0.004,-26.9738,-27.9865,1555.78
292.472,1541.781,1542.061,1541.868,0.004,0.004,-26.9542,-27.9428,1541.87
292.972,1527.797,1527.746,1527.859,0.004,0.004,-26.9346,-27.9369,1527.86
293.472,1513.823,1514.008,1513.926,0.004,0.004,-26.9150,-27.9079,1513.93
293.972,1499.858,1500.008,1499.985,0.004,0.004,-26.8954,-27.8852,1499.99
294.472,1485.903,1486.081,1486.057,0.004,0.004,-26.8758,-27.8627,1486.06
294.972,1471.957,1471.930,1472.076,0.004,0.004,-26.8562,-27.8610,1472.08
295.472,1458.021,1458.210,1458.166,0.004,0.004,-26.8365,-27.8374,1458.17
295.972,1444.095,1444.302,1444.266,0.004,0.004,-26.8169,-27.8142,1444.27
296.472,1430.178,1430.404,1430.374,0.004,0.004,-26.7973,-27.7925,1430.37
296.972,1416.271,1416.337,1416.443,0.004,0.004,-26.7777,-27.7861,1416.44
297.472,1402.374,1402.180,1402.453,0.004,0.004,-26.7581,-27.7981,1402.45
297.972,1388.487,1388.478,1388.537,0.004,0.004,-26.7385,-27.7861,1388.54
298.472,1374.609,1374.566,1374.626,0.004,0.004,-26.7189,-27.7739,1374.63
298.972,1360.742,1360.818,1360.764,0.004,0.004,-26.6992,-27.7467,1360.76
299.472,1346.884,1346.838,1346.880,0.004,0.004,-26.6796,-27.7319,1346.88
299.972,1333.035,1333.223,1333.075,0.004,0.004,-26.6600,-27.6937,1333.07
300.472,1319.196,1319.010,1319.172,0.004,0.004,-26.6404,-27.6946,1319.17
300.972,1305.367,1305.172,1305.287,0.004,0.004,-26.6208,-27.6889,1305.29
301.472,1291.547,1291.652,1291.503,0.004,0.004,-26.6012,-27.6507,1291.50
301.972,1277.737,1277.768,1277.706,0.004,0.004,-26.5816,-27.6235,1277.71
302.472,1263.936,1263.845,1263.885,0.004,0.004,-26.5620,-27.6076,1263.88
302.473,1263.909,1263.723,1263.828,29.695,29.663,-26.4163,-27.3256,1263.83
302.476,1263.816,1263.897,1263.774,27.511,29.089,-25.5748,-26.4612,1263.77
302.480,1263.719,1263.955,1263.713,25.407,24.540,-24.5369,-25.4848,1263.71
302.484,1263.618,1263.670,1263.620,23.384,22.907,-23.5800,-24.5835,1263.62
302.488,1263.513,1263.402,1263.510,21.442,22.617,-22.7008,-23.7005,1263.51
302.493,1263.403,1263.521,1263.407,19.580,20.744,-21.6951,-22.6788,1263.41
302.498,1263.288,1263.301,1263.296,17.799,19.208,-20.7787,-21.7365,1263.30
302.504,1263.168,1263.023,1263.156,16.099,17.278,-19.7814,-20.7236,1263.16
302.510,1263.040,1263.039,1263.035,14.479,13.444,-18.8818,-19.9322,1263.03
302.517,1262.906,1262.717,1262.885,12.940,12.765,-17.9407,-19.0600,1262.88
302.525,1262.763,1262.917,1262.749,11.481,12.363,-16.9827,-18.0856,1262.75
302.534,1262.612,1262.726,1262.599,10.103,9.337,-16.0302,-17.2583,1262.60
302.544,1262.449,1262.561,1262.439,8.806,9.478,-15.1031,-16.3258,1262.44
302.556,1262.274,1262.408,1262.257,7.589,7.138,-14.1384,-15.4823,1262.26
302.569,1262.085,1262.279,1262.074,6.453,6.735,-13.2433,-14.6191,1262.07
302.585,1261.878,1261.942,1261.852,5.397,5.356,-12.3136,-13.7766,1261.85
302.604,1261.650,1261.752,1261.605,4.421,4.346,-11.3989,-12.9637,1261.61
302.627,1261.394,1261.524,1261.326,3.527,3.393,-10.5026,-12.1943,1261.33
302.656,1261.102,1260.952,1260.983,2.713,2.791,-9.6153,-11.4008,1260.98
302.693,1260.760,1260.870,1260.588,1.980,1.928,-8.7639,-10.6952,1260.59
302.745,1260.343,1260.060,1260.049,1.328,1.299,-7.9204,-10.0326,1260.05
302.822,1259.799,1260.078,1259.338,0.759,0.797,-7.1325,-9.4126,1259.34
302.954,1258.990,1258.917,1258.162,0.271,0.290,-6.4658,-9.0149,1258.16
303.180,1257.793,1257.626,1256.222,0.013,0.013,-6.1511,-8.9325,1256.22
303.432,1256.533,1256.365,1254.157,0.000,0.000,-6.1348,-8.8248,1254.16
303.686,1255.270,1255.213,1252.227,0.000,0.000,-6.1344,-8.6504,1252.23
303.940,1254.006,1253.718,1250.440,0.007,0.007,-6.1256,-8.4139,1250.44
304.194,1252.745,1253.013,1248.896,-0.006,-0.006,-6.1243,-8.1249,1248.90
304.449,1251.480,1251.650,1247.501,0.002,0.002,-6.1293,-7.7932,1247.50
304.703,1250.217,1250.500,1246.274,-0.001,-0.001,-6.1281,-7.4489,1246.27
304.958,1248.954,1248.783,1245.079,-0.001,-0.001,-6.1306,-7.1407,1245.08
305.212,1247.691,1247.952,1244.045,0.005,0.005,-6.1256,-6.7980,1244.05
305.466,1246.430,1246.536,1243.036,-0.003,-0.003,-6.1231,-6.5106,1243.04
305.720,1245.166,1245.217,1242.046,-0.001,-0.001,-6.1281,-6.2489,1242.05
305.974,1243.903,1243.684,1241.022,0.000,0.000,-6.1288,-6.0289,1241.02
306.228,1242.641,1242.741,1240.060,0.001,0.001,-6.1275,-5.8100,1240.06
306.482,1241.380,1241.516,1239.103,0.017,0.017,-6.1056,-5.5741,1239.10
306.736,1240.123,1239.982,1238.087,-0.006,-0.006,-6.0919,-5.4398,1238.09
306.992,1238.860,1238.620,1237.028,-0.010,-0.010,-6.1120,-5.3402,1237.03
307.248,1237.595,1237.415,1235.968,0.002,0.002,-6.1220,-5.2220,1235.97
307.502,1236.334,1236.162,1234.906,-0.001,-0.001,-6.1206,-5.1269,1234.91
307.756,1235.073,1234.996,1233.844,-0.002,-0.002,-6.1241,-5.0427,1233.84
308.010,1233.811,1233.941,1232.802,0.000,0.000,-6.1260,-4.9540,1232.80
308.264,1232.550,1232.534,1231.714,-0.000,-0.000,-6.1258,-4.8915,1231.71
308.517,1231.289,1231.339,1230.625,0.001,0.001,-6.1249,-4.8345,1230.63
308.771,1230.029,1230.308,1229.556,0.008,0.008,-6.1138,-4.7572,1229.56
309.025,1228.771,1228.567,1228.385,-0.003,-0.003,-6.1076,-4.7505,1228.38
309.280,1227.510,1227.647,1227.255,-0.001,-0.001,-6.1126,-4.7228,1227.25
309.534,1226.249,1226.112,1226.065,-0.000,-0.000,-6.1142,-4.7199,1226.06
309.788,1224.989,1224.865,1224.867,0.004,0.004,-6.1096,-4.7094,1224.87
310.042,1223.730,1223.763,1223.686,-0.004,-0.004,-6.1096,-4.7138,1223.69
310.297,1222.470,1222.207,1222.435,-0.002,-0.002,-6.1171,-4.7363,1222.44
310.551,1221.210,1221.309,1221.245,-0.001,-0.001,-6.1207,-4.7335,1221.25
310.805,1219.950,1219.896,1220.019,0.005,0.005,-6.1157,-4.7311,1220.02
311.058,1218.692,1218.697,1218.800,-0.003,-0.003,-6.1132,-4.7466,1218.80
311.312,1217.432,1217.194,1217.526,0.003,0.003,-6.1132,-4.7653,1217.53
311.566,1216.174,1215.983,1216.257,-0.004,-0.004,-6.1144,-4.7971,1216.26
311.820,1214.914,1215.159,1215.060,0.003,0.003,-6.1157,-4.7824,1215.06
312.074,1213.657,1213.803,1213.837,-0.003,-0.003,-6.1157,-4.7929,1213.84
312.328,1212.397,1212.586,1212.619,0.021,0.022,-6.0932,-4.7413,1212.62
312.581,1211.146,1211.136,1211.366,-0.017,-0.016,-6.0883,-4.7993,1211.37
312.837,1209.882,1210.053,1210.122,-0.003,-0.003,-6.1134,-4.8120,1210.12
313.091,1208.623,1208.846,1208.891,0.001,0.001,-6.1159,-4.8131,1208.89
313.345,1207.366,1207.315,1207.607,0.001,0.001,-6.1134,-4.8335,1207.61
313.598,1206.109,1206.287,1206.367,-0.003,-0.003,-6.1159,-4.8467,1206.37
313.852,1204.850,1204.810,1205.079,0.000,0.000,-6.1195,-4.8676,1205.08
314.105,1203.593,1203.469,1203.783,0.001,0.001,-6.1181,-4.8895,1203.78
314.359,1202.336,1202.295,1202.499,0.005,0.005,-6.1106,-4.8937,1202.50
314.612,1201.081,1201.011,1201.217,-0.004,-0.004,-6.1094,-4.9198,1201.22
314.866,1199.823,1199.971,1199.968,-0.001,-0.001,-6.1151,-4.9212,1199.97
315.120,1198.566,1198.392,1198.661,-0.000,-0.000,-6.1164,-4.9432,1198.66
315.373,1197.309,1197.535,1197.432,0.001,0.001,-6.1157,-4.9326,1197.43
315.626,1196.053,1195.818,1196.123,0.008,0.008,-6.1045,-4.9377,1196.12
315.880,1194.799,1194.719,1194.841,-0.006,-0.006,-6.1020,-4.9618,1194.84
316.134,1193.541,1193.704,1193.602,0.000,0.000,-6.1092,-4.9534,1193.60
316.388,1192.285,1192.313,1192.338,-0.002,-0.002,-6.1115,-4.9605,1192.34
316.641,1191.029,1190.826,1191.039,0.000,0.000,-6.1135,-4.9762,1191.04
316.895,1189.773,1189.499,1189.727,-0.000,-0.000,-6.1130,-4.9942,1189.73
317.148,1188.518,1188.425,1188.457,0.000,0.000,-6.1125,-4.9956,1188.46
317.401,1187.263,1187.235,1187.200,-0.000,-0.000,-6.1125,-4.9939,1187.20
317.654,1186.007,1186.234,1185.989,0.003,0.003,-6.1093,-4.9676,1185.99
317.907,1184.753,1184.524,1184.696,-0.001,-0.001,-6.1068,-4.9834,1184.70
318.161,1183.498,1183.746,1183.485,-0.001,-0.001,-6.1092,-4.9653,1183.48
318.414,1182.243,1182.162,1182.217,0.000,0.000,-6.1099,-4.9686,1182.22
318.667,1180.989,1181.109,1180.986,0.003,0.003,-6.1056,-4.9518,1180.99
318.920,1179.735,1179.523,1179.698,0.001,0.001,-6.1010,-4.9637,1179.70
319.174,1178.481,1178.534,1178.453,-0.004,-0.004,-6.1051,-4.9669,1178.45
319.428,1177.226,1177.220,1177.197,0.002,0.002,-6.1076,-4.9598,1177.20
319.681,1175.972,1175.827,1175.921,-0.001,-0.001,-6.1064,-4.9697,1175.92
319.934,1174.718,1174.796,1174.687,0.000,0.000,-6.1075,-4.9609,1174.69
320.187,1173.465,1173.320,1173.415,0.010,0.010,-6.0950,-4.9431,1173.42
320.440,1172.214,1172.079,1172.149,-0.001,-0.001,-6.0838,-4.9511,1172.15
320.694,1170.961,1171.009,1170.910,-0.007,-0.007,-6.0938,-4.9605,1170.91
320.948,1169.705,1169.932,1169.700,0.003,0.003,-6.0987,-4.9346,1169.70
321.201,1168.453,1168.368,1168.437,-0.002,-0.002,-6.0975,-4.9451,1168.44
321.455,1167.200,1167.099,1167.167,0.001,0.001,-6.0987,-4.9480,1167.17
321.708,1165.947,1165.898,1165.911,-0.003,-0.003,-6.1012,-4.9568,1165.91
321.961,1164.694,1164.395,1164.612,0.001,0.001,-6.1037,-4.9713,1164.61
322.214,1163.442,1163.601,1163.397,0.002,0.002,-6.1000,-4.9505,1163.40
322.467,1162.190,1162.181,1162.151,-0.001,-0.001,-6.0985,-4.9501,1162.15
322.720,1160.938,1161.068,1160.933,0.019,0.020,-6.0760,-4.8889,1160.93
322.973,1159.692,1159.406,1159.641,-0.020,-0.021,-6.0772,-4.9586,1159.64
323.229,1158.434,1158.622,1158.415,0.000,0.000,-6.1018,-4.9413,1158.41
323.482,1157.182,1157.453,1157.215,0.000,0.000,-6.1009,-4.9219,1157.21
323.734,1155.931,1155.736,1155.933,-0.000,-0.000,-6.1007,-4.9375,1155.93
323.987,1154.679,1154.448,1154.643,0.000,0.000,-6.1007,-4.9526,1154.64
324.240,1153.428,1153.394,1153.391,0.000,0.000,-6.1005,-4.9522,1153.39
324.493,1152.177,1152.260,1152.163,0.015,0.016,-6.0818,-4.9059,1152.16
324.746,1150.931,1151.218,1150.970,-0.010,-0.010,-6.0756,-4.9109,1150.97
325.000,1149.677,1149.956,1149.762,-0.005,-0.005,-6.0943,-4.9075,1149.76
325.254,1148.425,1148.407,1148.497,0.000,0.000,-6.1003,-4.9140,1148.50
325.506,1147.175,1147.218,1147.253,0.006,0.006,-6.0926,-4.9030,1147.25
325.759,1145.927,1145.992,1146.008,-0.004,-0.004,-6.0901,-4.9144,1146.01
326.012,1144.675,1144.532,1144.725,0.001,0.001,-6.0938,-4.9269,1144.72
326.265,1143.426,1143.711,1143.518,-0.002,-0.002,-6.0951,-4.9168,1143.52
326.518,1142.175,1142.142,1142.252,0.003,0.003,-6.0938,-4.9183,1142.25
326.771,1140.926,1141.115,1141.025,-0.003,-0.003,-6.0938,-4.9189,1141.03
327.024,1139.676,1139.562,1139.743,0.000,0.000,-6.0975,-4.9330,1139.74
327.277,1138.427,1138.626,1138.518,0.000,0.000,-6.0970,-4.9235,1138.52
327.529,1137.177,1137.055,1137.239,-0.000,-0.000,-6.0968,-4.9384,1137.24
327.782,1135.928,1136.042,1135.998,-0.000,-0.000,-6.0973,-4.9355,1136.00
328.035,1134.679,1134.839,1134.765,0.001,0.001,-6.0963,-4.9273,1134.77
328.287,1133.431,1133.337,1133.491,-0.001,-0.001,-6.0963,-4.9418,1133.49
328.540,1132.182,1132.065,1132.211,0.000,0.000,-6.0970,-4.9521,1132.21
328.792,1130.934,1131.162,1130.999,0.006,0.006,-6.0891,-4.9241,1131.00
329.045,1129.687,1129.692,1129.741,-0.004,-0.004,-6.0866,-4.9386,1129.74
329.298,1128.438,1128.148,1128.432,0.001,0.000,-6.0909,-4.9597,1128.43
329.550,1127.190,1127.325,1127.208,0.005,0.005,-6.0841,-4.9389,1127.21
329.803,1125.944,1126.191,1125.997,-0.007,-0.007,-6.0866,-4.9404,1126.00
330.056,1124.694,1124.762,1124.750,0.000,0.000,-6.0948,-4.9384,1124.75
330.309,1123.447,1123.419,1123.487,0.003,0.003,-6.0906,-4.9365,1123.49
330.561,1122.200,1122.459,1122.280,-0.003,-0.003,-6.0906,-4.9302,1122.28
330.814,1120.952,1121.047,1121.036,0.005,0.005,-6.0881,-4.9169,1121.04
331.066,1119.707,1119.695,1119.779,-0.004,-0.004,-6.0868,-4.9335,1119.78
331.319,1118.458,1118.382,1118.505,-0.001,-0.001,-6.0927,-4.9448,1118.50
331.572,1117.211,1117.266,1117.256,0.000,0.000,-6.0935,-4.9438,1117.26
331.824,1115.965,1116.210,1116.045,0.001,0.001,-6.0922,-4.9285,1116.04
332.077,1114.719,1114.458,1114.739,-0.001,-0.001,-6.0922,-4.9528,1114.74
332.329,1113.472,1113.627,1113.514,0.000,0.000,-6.0932,-4.9435,1113.51
332.581,1112.226,1112.512,1112.313,0.008,0.008,-6.0830,-4.9080,1112.31
332.833,1110.982,1110.735,1111.016,-0.006,-0.006,-6.0806,-4.9445,1111.02
333.087,1109.735,1109.581,1109.729,-0.000,-0.000,-6.0880,-4.9561,1109.73
333.339,1108.489,1108.260,1108.442,-0.001,-0.001,-6.0892,-4.9724,1108.44
333.591,1107.243,1107.169,1107.185,-0.000,-0.000,-6.0907,-4.9744,1107.19
333.844,1105.998,1105.747,1105.896,0.000,0.000,-6.0906,-4.9851,1105.90
334.096,1104.752,1104.631,1104.638,0.001,0.001,-6.0892,-4.9839,1104.64
334.348,1103.507,1103.741,1103.446,0.008,0.008,-6.0784,-4.9417,1103.45
334.600,1102.265,1102.360,1102.230,0.005,0.005,-6.0624,-4.9183,1102.23
334.853,1101.022,1100.837,1100.958,-0.007,-0.007,-6.0648,-4.9460,1100.96
335.107,1099.775,1099.795,1099.716,-0.005,-0.005,-6.0798,-4.9530,1099.72
335.360,1098.529,1098.800,1098.521,-0.001,-0.001,-6.0869,-4.9331,1098.52
335.612,1097.284,1097.547,1097.325,0.002,0.002,-6.0853,-4.9107,1097.32
335.864,1096.041,1095.875,1096.051,-0.001,-0.001,-6.0834,-4.9256,1096.05
336.117,1094.796,1094.507,1094.754,0.005,0.005,-6.0779,-4.9324,1094.75
336.369,1093.554,1093.417,1093.494,-0.005,-0.005,-6.0779,-4.9517,1093.49
336.622,1092.308,1092.238,1092.241,0.001,0.001,-6.0828,-4.9494,1092.24
336.874,1091.065,1091.179,1091.025,-0.001,-0.001,-6.0828,-4.9399,1091.03
337.126,1089.821,1089.783,1089.781,0.001,0.001,-6.0831,-4.9376,1089.78
337.378,1088.578,1088.686,1088.562,-0.000,-0.000,-6.0822,-4.9282,1088.56
337.630,1087.335,1087.117,1087.286,0.001,0.001,-6.0811,-4.9390,1087.29
337.882,1086.092,1085.879,1086.013,-0.001,-0.001,-6.0811,-4.9519,1086.01
338.135,1084.849,1084.603,1084.733,0.001,0.001,-6.0811,-4.9596,1084.73
338.387,1083.607,1083.761,1083.531,-0.001,-0.001,-6.0807,-4.9433,1083.53
338.639,1082.364,1082.288,1082.291,0.020,0.021,-6.0569,-4.8923,1082.29
338.891,1081.128,1081.212,1081.081,-0.014,-0.014,-6.0495,-4.9164,1081.08
339.145,1079.881,1079.583,1079.788,-0.006,-0.006,-6.0744,-4.9470,1079.79
339.398,1078.637,1078.850,1078.590,-0.001,-0.001,-6.0826,-4.9283,1078.59
339.650,1077.395,1077.373,1077.354,0.003,0.003,-6.0796,-4.9191,1077.35
339.902,1076.154,1076.036,1076.100,-0.002,-0.002,-6.0784,-4.9291,1076.10
340.154,1074.912,1074.711,1074.833,0.004,0.004,-6.0759,-4.9290,1074.83
340.406,1073.671,1073.517,1073.578,-0.004,-0.004,-6.0759,-4.9430,1073.58
340.658,1072.429,1072.302,1072.327,0.001,0.001,-6.0799,-4.9429,1072.33
340.910,1071.188,1070.919,1071.054,0.002,0.002,-6.0764,-4.9486,1071.05
341.162,1069.947,1070.179,1069.870,-0.002,-0.002,-6.0764,-4.9295,1069.87
341.414,1068.706,1068.635,1068.630,0.004,0.004,-6.0739,-4.9197,1068.63
341.666,1067.466,1067.559,1067.420,-0.001,-0.001,-6.0702,-4.9113,1067.42
341.918,1066.225,1066.175,1066.183,0.009,0.009,-6.0603,-4.8907,1066.18
342.171,1064.987,1064.865,1064.929,-0.012,-0.012,-6.0640,-4.9251,1064.93
342.424,1063.743,1063.628,1063.674,0.004,0.004,-6.0740,-4.9182,1063.67
342.675,1062.505,1062.718,1062.488,-0.000,-0.000,-6.0693,-4.9007,1062.49
342.928,1061.264,1061.271,1061.251,-0.002,-0.002,-6.0720,-4.9040,1061.25
343.180,1060.024,1060.296,1060.064,0.001,0.001,-6.0733,-4.8833,1060.06
343.432,1058.785,1058.580,1058.789,-0.002,-0.002,-6.0745,-4.9044,1058.79
343.684,1057.544,1057.443,1057.536,0.005,0.005,-6.0708,-4.8995,1057.54
343.936,1056.306,1056.067,1056.259,-0.005,-0.005,-6.0708,-4.9273,1056.26
344.188,1055.065,1055.112,1055.034,0.002,0.002,-6.0745,-4.9166,1055.03
344.440,1053.827,1054.019,1053.834,0.001,0.001,-6.0714,-4.9008,1053.83
344.691,1052.588,1052.580,1052.599,-0.002,-0.002,-6.0732,-4.9073,1052.60
344.943,1051.348,1051.539,1051.393,0.000,0.000,-6.0757,-4.8959,1051.39
345.443,1048.887,1049.140,1048.996,0.012,0.012,-6.0462,-4.8239,1049.00
345.695,1047.652,1047.766,1047.775,-0.012,-0.012,-6.0462,-4.8539,1047.77
345.948,1046.410,1046.475,1046.534,0.003,0.003,-6.0574,-4.8520,1046.53
346.199,1045.173,1045.166,1045.287,-0.003,-0.003,-6.0574,-4.8699,1045.29
346.451,1043.934,1044.087,1044.065,0.000,0.000,-6.0609,-4.8676,1044.07
346.702,1042.696,1042.742,1042.825,0.000,0.000,-6.0604,-4.8737,1042.83
346.954,1041.458,1041.706,1041.618,0.004,0.004,-6.0552,-4.8569,1041.62
347.205,1040.222,1040.279,1040.377,-0.001,-0.001,-6.0515,-4.8671,1040.38
347.457,1038.984,1039.271,1039.172,-0.001,-0.001,-6.0540,-4.8616,1039.17
347.709,1037.747,1037.878,1037.936,0.005,0.005,-6.0490,-4.8532,1037.94
347.960,1036.511,1036.651,1036.704,-0.006,-0.006,-6.0502,-4.8720,1036.70
348.212,1035.272,1035.483,1035.479,0.004,0.004,-6.0527,-4.8620,1035.48
348.464,1034.037,1034.253,1034.253,-0.004,-0.004,-6.0527,-4.8714,1034.25
348.715,1032.799,1033.053,1033.034,0.001,0.001,-6.0564,-4.8675,1033.03
348.967,1031.563,1031.745,1031.797,0.002,0.002,-6.0527,-4.8663,1031.80
349.218,1030.327,1030.580,1030.576,-0.003,-0.003,-6.0539,-4.8734,1030.58
349.470,1029.090,1029.032,1029.294,0.003,0.003,-6.0539,-4.8862,1029.29
349.721,1027.854,1028.062,1028.066,-0.002,-0.002,-6.0527,-4.8912,1028.07
349.972,1026.618,1026.740,1026.822,0.002,0.002,-6.0527,-4.8927,1026.82
350.224,1025.383,1025.224,1025.526,-0.001,-0.001,-6.0515,-4.9186,1025.53
350.475,1024.146,1024.346,1024.301,-0.000,-0.000,-6.0529,-4.9156,1024.30
350.726,1022.911,1022.839,1023.027,0.000,0.000,-6.0529,-4.9298,1023.03
350.977,1021.676,1021.610,1021.759,0.001,0.001,-6.0515,-4.9390,1021.76
351.229,1020.441,1020.716,1020.550,0.001,0.001,-6.0493,-4.9244,1020.55
351.480,1019.206,1019.028,1019.264,-0.001,-0.001,-6.0492,-4.9443,1019.26
351.731,1017.971,1017.772,1017.980,0.001,0.001,-6.0487,-4.9582,1017.98
351.982,1016.736,1016.972,1016.776,-0.001,-0.001,-6.0485,-4.9448,1016.78
352.234,1015.502,1015.244,1015.484,0.013,0.012,-6.0335,-4.9334,1015.48
352.485,1014.271,1014.058,1014.210,-0.014,-0.014,-6.0347,-4.9798,1014.21
352.738,1013.032,1012.889,1012.939,0.000,0.000,-6.0517,-4.9829,1012.94
352.989,1011.798,1011.556,1011.666,0.002,0.002,-6.0488,-4.9865,1011.67
353.240,1010.565,1010.607,1010.448,0.002,0.002,-6.0439,-4.9692,1010.45
353.491,1009.332,1009.467,1009.247,0.002,0.002,-6.0390,-4.9472,1009.25
353.743,1008.098,1008.327,1008.059,0.010,0.010,-6.0242,-4.9016,1008.06
353.994,1006.868,1006.975,1006.850,-0.016,-0.016,-6.0315,-4.9309,1006.85
354.247,1005.630,1005.816,1005.640,0.003,0.003,-6.0477,-4.9097,1005.64
354.498,1004.397,1004.355,1004.399,0.001,0.001,-6.0430,-4.9112,1004.40
354.750,1003.164,1003.052,1003.142,-0.004,-0.004,-6.0469,-4.9280,1003.14
355.001,1001.930,1001.725,1001.875,0.007,0.007,-6.0432,-4.9220,1001.88
355.252,1000.700,1000.971,1000.696,-0.006,-0.006,-6.0420,-4.9154,1000.70
