Time,Real_Alt,Baro_Alt,kf_altitude,Real_G,Sens_G,Real_Vel,kf_velocity,Pred_Apogee
332.606,1138.015,1138.120,1138.040,0.000,0.000,-5.8700,-4.9440,1138.04
332.859,1136.766,1136.851,1136.800,0.000,0.000,-5.8697,-4.9398,1136.80
333.111,1135.517,1135.521,1135.549,0.000,0.000,-5.8695,-4.9417,1135.55
333.364,1134.268,1133.995,1134.246,0.000,0.000,-5.8692,-4.9611,1134.25
333.616,1133.019,1132.881,1132.976,0.000,0.000,-5.8690,-4.9683,1132.98
333.869,1131.771,1131.898,1131.750,0.000,0.000,-5.8687,-4.9565,1131.75
334.121,1130.523,1130.449,1130.492,0.000,0.000,-5.8685,-4.9596,1130.49
334.374,1129.274,1129.246,1129.239,0.000,0.000,-5.8682,-4.9588,1129.24
334.626,1128.026,1127.852,1127.965,0.000,0.000,-5.8680,-4.9674,1127.97
334.878,1126.778,1126.664,1126.705,0.000,0.000,-5.8677,-4.9704,1126.71
335.131,1125.531,1125.392,1125.438,0.000,0.000,-5.8675,-4.9737,1125.44
335.383,1124.283,1123.992,1124.151,0.000,0.000,-5.8672,-4.9859,1124.15
335.636,1123.036,1123.108,1122.927,0.000,0.000,-5.8670,-4.9715,1122.93
335.888,1121.788,1121.749,1121.687,0.000,0.000,-5.8667,-4.9665,1121.69
336.140,1120.541,1120.310,1120.414,0.000,0.000,-5.8665,-4.9743,1120.41
336.393,1119.294,1119.375,1119.193,0.000,0.000,-5.8662,-4.9599,1119.19
336.645,1118.047,1117.881,1117.933,0.000,0.000,-5.8660,-4.9637,1117.93
336.897,1116.801,1116.940,1116.727,0.000,0.000,-5.8657,-4.9468,1116.73
337.150,1115.554,1115.812,1115.533,0.000,0.000,-5.8655,-4.9247,1115.53
337.402,1114.308,1114.113,1114.261,0.000,0.000,-5.8652,-4.9360,1114.26
337.654,1113.062,1113.111,1113.034,0.000,0.000,-5.8650,-4.9297,1113.03
337.906,1111.815,1111.899,1111.810,0.000,0.000,-5.8647,-4.9225,1111.81
338.159,1110.569,1110.330,1110.524,0.000,0.000,-5.8645,-4.9375,1110.52
338.411,1109.324,1109.118,1109.252,0.000,0.000,-5.8642,-4.9477,1109.25
338.663,1108.078,1108.053,1108.013,0.000,0.000,-5.8639,-4.9444,1108.01
338.915,1106.833,1106.928,1106.795,0.000,0.000,-5.8637,-4.9337,1106.79
339.167,1105.587,1105.782,1105.591,0.000,0.000,-5.8634,-4.9186,1105.59
339.419,1104.342,1104.397,1104.360,0.000,0.000,-5.8632,-4.9154,1104.36
339.672,1103.097,1102.979,1103.093,0.000,0.000,-5.8629,-4.9240,1103.09
339.924,1101.852,1101.999,1101.877,0.000,0.000,-5.8627,-4.9142,1101.88
340.176,1100.607,1100.697,1100.649,0.000,0.000,-5.8624,-4.9102,1100.65
340.428,1099.363,1099.633,1099.450,0.000,0.000,-5.8622,-4.8956,1099.45
340.680,1098.118,1098.344,1098.238,0.000,0.000,-5.8619,-4.8871,1098.24
340.932,1096.874,1097.072,1097.018,0.000,0.000,-5.8617,-4.8827,1097.02
341.184,1095.630,1095.427,1095.725,0.000,0.000,-5.8614,-4.9057,1095.73
341.436,1094.386,1094.221,1094.443,0.000,0.000,-5.8612,-4.9228,1094.44
341.688,1093.142,1093.425,1093.240,0.000,0.000,-5.8609,-4.9082,1093.24
341.940,1091.898,1091.877,1091.982,0.000,0.000,-5.8607,-4.9161,1091.98
342.192,1090.655,1090.819,1090.756,0.000,0.000,-5.8604,-4.9109,1090.76
342.444,1089.412,1089.204,1089.464,0.000,0.000,-5.8602,-4.9309,1089.46
342.696,1088.168,1088.041,1088.191,0.000,0.000,-5.8599,-4.9423,1088.19
342.948,1086.925,1086.982,1086.951,0.000,0.000,-5.8597,-4.9397,1086.95
343.200,1085.682,1085.776,1085.719,0.000,0.000,-5.8594,-4.9350,1085.72
343.452,1084.439,1084.467,1084.474,0.000,0.000,-5.8592,-4.9352,1084.47
343.704,1083.197,1083.152,1083.216,0.000,0.000,-5.8589,-4.9400,1083.22
343.956,1081.954,1081.920,1081.963,0.000,0.000,-5.8587,-4.9431,1081.96
344.207,1080.712,1080.887,1080.750,0.000,0.000,-5.8584,-4.9322,1080.75
344.459,1079.470,1079.613,1079.526,0.000,0.000,-5.8582,-4.9252,1079.53
344.711,1078.228,1078.514,1078.324,0.000,0.000,-5.8579,-4.9101,1078.32
344.963,1076.986,1077.010,1077.073,0.000,0.000,-5.8576,-4.9148,1077.07
345.215,1075.744,1075.531,1075.783,0.000,0.000,-5.8574,-4.9341,1075.78
345.466,1074.503,1074.309,1074.504,0.000,0.000,-5.8571,-4.9491,1074.50
345.718,1073.261,1073.435,1073.287,0.000,0.000,-5.8569,-4.9373,1073.29
345.970,1072.020,1072.239,1072.077,0.000,0.000,-5.8566,-4.9244,1072.08
346.222,1070.779,1071.060,1070.874,0.000,0.000,-5.8564,-4.9097,1070.87
346.473,1069.538,1069.314,1069.585,0.000,0.000,-5.8561,-4.9306,1069.59
346.725,1068.297,1068.186,1068.316,0.000,0.000,-5.8559,-4.9405,1068.32
346.977,1067.056,1066.824,1067.028,0.000,0.000,-5.8556,-4.9562,1067.03
347.229,1065.815,1065.648,1065.757,0.000,0.000,-5.8554,-4.9644,1065.76
347.480,1064.575,1064.576,1064.522,0.000,0.000,-5.8551,-4.9600,1064.52
347.732,1063.335,1063.095,1063.241,0.000,0.000,-5.8549,-4.9712,1063.24
347.984,1062.095,1061.852,1061.965,0.000,0.000,-5.8546,-4.9798,1061.97
348.235,1060.855,1060.633,1060.701,0.000,0.000,-5.8544,-4.9848,1060.70
348.487,1059.615,1059.808,1059.507,0.000,0.000,-5.8541,-4.9612,1059.51
348.738,1058.375,1058.315,1058.271,0.000,0.000,-5.8539,-4.9575,1058.27
348.990,1057.136,1056.985,1057.016,0.000,0.000,-5.8536,-4.9596,1057.02
349.241,1055.896,1056.108,1055.829,0.000,0.000,-5.8534,-4.9376,1055.83
349.493,1054.657,1054.535,1054.576,0.000,0.000,-5.8531,-4.9405,1054.58
349.745,1053.418,1053.671,1053.390,0.000,0.000,-5.8529,-4.9183,1053.39
349.996,1052.179,1052.055,1052.138,0.000,0.000,-5.8526,-4.9245,1052.14
350.248,1050.940,1050.815,1050.883,0.000,0.000,-5.8524,-4.9296,1050.88
350.499,1049.702,1049.422,1049.607,0.000,0.000,-5.8521,-4.9438,1049.61
350.751,1048.463,1048.569,1048.397,0.000,0.000,-5.8519,-4.9301,1048.40
351.002,1047.225,1047.520,1047.222,0.000,0.000,-5.8516,-4.9066,1047.22
351.253,1045.986,1045.692,1045.939,0.000,0.000,-5.8514,-4.9256,1045.94
351.505,1044.748,1044.665,1044.692,0.000,0.000,-5.8511,-4.9274,1044.69
351.756,1043.511,1043.799,1043.515,0.000,0.000,-5.8509,-4.9050,1043.51
352.008,1042.273,1042.002,1042.231,0.000,0.000,-5.8506,-4.9226,1042.23
352.259,1041.035,1040.907,1040.980,0.000,0.000,-5.8504,-4.9280,1040.98
352.510,1039.798,1039.678,1039.732,0.000,0.000,-5.8501,-4.9320,1039.73
352.762,1038.560,1038.594,1038.507,0.000,0.000,-5.8499,-4.9249,1038.51
353.013,1037.323,1037.097,1037.241,0.000,0.000,-5.8496,-4.9359,1037.24
353.264,1036.086,1035.961,1035.995,0.000,0.000,-5.8494,-4.9383,1035.99
353.516,1034.849,1034.628,1034.729,0.000,0.000,-5.8491,-4.9459,1034.73
353.767,1033.613,1033.783,1033.539,0.000,0.000,-5.8488,-4.9267,1033.54
354.018,1032.376,1032.670,1032.365,0.000,0.000,-5.8486,-4.9027,1032.37
354.270,1031.139,1031.069,1031.120,0.000,0.000,-5.8483,-4.9064,1031.12
354.521,1029.903,1029.673,1029.851,0.000,0.000,-5.8481,-4.9201,1029.85
354.772,1028.667,1028.396,1028.578,0.000,0.000,-5.8478,-4.9340,1028.58
355.023,1027.431,1027.604,1027.385,0.000,0.000,-5.8476,-4.9167,1027.39
355.274,1026.195,1026.222,1026.163,0.000,0.000,-5.8473,-4.9119,1026.16
355.526,1024.959,1024.848,1024.912,0.000,0.000,-5.8471,-4.9166,1024.91
355.777,1023.724,1023.572,1023.660,0.000,0.000,-5.8468,-4.9233,1023.66
356.028,1022.488,1022.445,1022.428,0.000,0.000,-5.8466,-4.9216,1022.43
356.279,1021.253,1021.504,1021.246,0.000,0.000,-5.8463,-4.9013,1021.25
356.530,1020.018,1020.051,1020.022,0.000,0.000,-5.8461,-4.8987,1020.02
356.781,1018.783,1018.713,1018.779,0.000,0.000,-5.8458,-4.9036,1018.78
357.032,1017.548,1017.316,1017.508,0.000,0.000,-5.8456,-4.9183,1017.51
357.283,1016.314,1016.311,1016.280,0.000,0.000,-5.8453,-4.9156,1016.28
357.535,1015.079,1015.084,1015.049,0.000,0.000,-5.8451,-4.9126,1015.05
357.786,1013.845,1013.737,1013.802,0.000,0.000,-5.8448,-4.9175,1013.80
358.037,1012.610,1012.893,1012.624,0.000,0.000,-5.8446,-4.8962,1012.62
358.288,1011.376,1011.623,1011.434,0.000,0.000,-5.8443,-4.8812,1011.43
358.539,1010.142,1010.380,1010.238,0.000,0.000,-5.8441,-4.8699,1010.24
358.790,1008.908,1008.988,1009.011,0.000,0.000,-5.8438,-4.8715,1009.01
359.041,1007.675,1007.879,1007.804,0.000,0.000,-5.8436,-4.8654,1007.80
359.292,1006.441,1006.365,1006.546,0.000,0.000,-5.8433,-4.8792,1006.55
359.543,1005.208,1005.405,1005.336,0.000,0.000,-5.8431,-4.8735,1005.34
359.794,1003.975,1004.041,1004.100,0.000,0.000,-5.8428,-4.8778,1004.10
360.044,1002.742,1002.531,1002.821,0.000,0.000,-5.8426,-4.9001,1002.82
360.295,1001.509,1001.633,1001.598,0.000,0.000,-5.8423,-4.8971,1001.60
360.546,1000.276,1000.127,1000.327,0.000,0.000,-5.8421,-4.9125,1000.33
360.797,999.043,998.952,999.070,0.000,0.000,-5.8418,-4.9214,999.07
361.048,997.811,998.079,997.877,0.000,0.000,-5.8416,-4.9054,997.88
361.299,996.578,996.598,996.637,0.000,0.000,-5.8413,-4.9082,996.64
361.550,995.346,995.367,995.399,0.000,0.000,-5.8411,-4.9104,995.40
361.800,994.114,993.819,994.111,0.000,0.000,-5.8408,-4.9328,994.11
362.051,992.882,992.606,992.827,0.000,0.000,-5.8406,-4.9497,992.83
362.302,991.650,991.697,991.604,0.000,0.000,-5.8403,-4.9422,991.60
362.553,990.419,990.228,990.340,0.000,0.000,-5.8401,-4.9507,990.34
362.804,989.187,988.988,989.079,0.000,0.000,-5.8398,-4.9575,989.08
363.054,987.956,987.818,987.836,0.000,0.000,-5.8396,-4.9587,987.84
363.305,986.725,986.475,986.571,0.000,0.000,-5.8393,-4.9659,986.57
363.556,985.494,985.586,985.370,0.000,0.000,-5.8391,-4.9488,985.37
363.806,984.263,984.152,984.136,0.000,0.000,-5.8388,-4.9473,984.14
364.057,983.033,983.272,982.959,0.000,0.000,-5.8386,-4.9227,982.96
364.308,981.802,981.723,981.723,0.000,0.000,-5.8383,-4.9225,981.72
364.558,980.572,980.471,980.489,0.000,0.000,-5.8381,-4.9236,980.49
364.809,979.341,979.315,979.264,0.000,0.000,-5.8378,-4.9194,979.26
365.060,978.111,977.891,978.006,0.000,0.000,-5.8376,-4.9280,978.01
365.310,976.881,976.884,976.793,0.000,0.000,-5.8373,-4.9207,976.79
365.561,975.652,975.713,975.584,0.000,0.000,-5.8371,-4.9104,975.58
365.811,974.422,974.639,974.405,0.000,0.000,-5.8368,-4.8920,974.41
366.062,973.193,973.358,973.208,0.000,0.000,-5.8366,-4.8801,973.21
366.312,971.963,971.730,971.944,0.000,0.000,-5.8363,-4.8964,971.94
366.563,970.734,970.466,970.672,0.000,0.000,-5.8361,-4.9122,970.67
366.813,969.505,969.757,969.498,0.000,0.000,-5.8358,-4.8918,969.50
367.064,968.276,968.562,968.320,0.000,0.000,-5.8356,-4.8728,968.32
367.314,967.048,966.920,967.071,0.000,0.000,-5.8353,-4.8843,967.07
367.565,965.819,966.010,965.873,0.000,0.000,-5.8351,-4.8734,965.87
367.815,964.591,964.373,964.607,0.000,0.000,-5.8348,-4.8913,964.61
368.066,963.363,963.152,963.340,0.000,0.000,-5.8346,-4.9057,963.34
368.316,962.135,962.227,962.133,0.000,0.000,-5.8343,-4.8982,962.13
368.566,960.907,960.622,960.859,0.000,0.000,-5.8341,-4.9164,960.86
368.817,959.679,959.522,959.607,0.000,0.000,-5.8338,-4.9228,959.61
369.067,958.451,958.733,958.438,0.000,0.000,-5.8336,-4.8996,958.44
369.318,957.224,957.248,957.215,0.000,0.000,-5.8333,-4.8968,957.21
369.568,955.996,955.924,955.979,0.000,0.000,-5.8331,-4.9009,955.98
369.818,954.769,954.718,954.748,0.000,0.000,-5.8328,-4.9029,954.75
370.068,953.542,953.566,953.530,0.000,0.000,-5.8326,-4.8998,953.53
370.319,952.315,952.181,952.280,0.000,0.000,-5.8323,-4.9072,952.28
370.569,951.089,951.317,951.098,0.000,0.000,-5.8321,-4.8900,951.10
370.819,949.862,949.973,949.892,0.000,0.000,-5.8318,-4.8834,949.89
371.070,948.636,948.723,948.676,0.000,0.000,-5.8316,-4.8796,948.68
371.320,947.409,947.486,947.462,0.000,0.000,-5.8313,-4.8774,947.46
371.570,946.183,946.264,946.246,0.000,0.000,-5.8311,-4.8757,946.25
371.820,944.957,944.885,945.003,0.000,0.000,-5.8308,-4.8846,945.00
372.070,943.732,943.523,943.737,0.000,0.000,-5.8306,-4.9011,943.74
372.320,942.506,942.408,942.494,0.000,0.000,-5.8303,-4.9075,942.49
372.571,941.280,941.481,941.300,0.000,0.000,-5.8301,-4.8932,941.30
372.821,940.055,940.210,940.099,0.000,0.000,-5.8298,-4.8844,940.10
373.071,938.830,938.845,938.872,0.000,0.000,-5.8296,-4.8863,938.87
373.321,937.605,937.784,937.674,0.000,0.000,-5.8293,-4.8775,937.67
373.571,936.380,936.573,936.475,0.000,0.000,-5.8291,-4.8696,936.47
373.821,935.155,935.302,935.265,0.000,0.000,-5.8288,-4.8665,935.26
374.071,933.931,933.918,934.026,0.000,0.000,-5.8286,-4.8746,934.03
374.321,932.706,932.927,932.828,0.000,0.000,-5.8283,-4.8667,932.83
374.571,931.482,931.367,931.569,0.000,0.000,-5.8281,-4.8821,931.57
374.821,930.258,930.435,930.364,0.000,0.000,-5.8278,-4.8764,930.36
375.071,929.034,929.178,929.150,0.000,0.000,-5.8276,-4.8740,929.15
375.321,927.810,927.983,927.941,0.000,0.000,-5.8273,-4.8704,927.94
375.571,926.586,926.705,926.720,0.000,0.000,-5.8271,-4.8713,926.72
375.821,925.363,925.592,925.518,0.000,0.000,-5.8268,-4.8653,925.52
376.071,924.139,924.405,924.319,0.000,0.000,-5.8266,-4.8583,924.32
376.321,922.916,922.754,923.044,0.000,0.000,-5.8263,-4.8807,923.04
376.571,921.693,921.723,921.807,0.000,0.000,-5.8261,-4.8869,921.81
376.821,920.470,920.536,920.577,0.000,0.000,-5.8258,-4.8899,920.58
377.071,919.247,919.341,919.352,0.000,0.000,-5.8256,-4.8905,919.35
377.320,918.024,918.008,918.113,0.000,0.000,-5.8253,-4.8983,918.11
377.570,916.802,916.599,916.838,0.000,0.000,-5.8251,-4.9167,916.84
377.820,915.580,915.550,915.599,0.000,0.000,-5.8248,-4.9203,915.60
378.070,914.357,914.367,914.369,0.000,0.000,-5.8246,-4.9202,914.37
378.320,913.135,913.262,913.160,0.000,0.000,-5.8243,-4.9120,913.16
378.569,911.913,911.773,911.909,0.000,0.000,-5.8241,-4.9222,911.91
378.819,910.692,910.457,910.640,0.000,0.000,-5.8238,-4.9362,910.64
379.069,909.470,909.473,909.418,0.000,0.000,-5.8236,-4.9317,909.42
379.319,908.249,908.233,908.193,0.000,0.000,-5.8233,-4.9283,908.19
379.568,907.027,907.255,907.016,0.000,0.000,-5.8231,-4.9095,907.02
379.818,905.806,905.513,905.741,0.000,0.000,-5.8228,-4.9270,905.74
380.068,904.585,904.489,904.506,0.000,0.000,-5.8226,-4.9280,904.51
380.317,903.364,903.168,903.260,0.000,0.000,-5.8223,-4.9349,903.26
380.567,902.144,901.990,902.020,0.000,0.000,-5.8221,-4.9370,902.02
380.817,900.923,901.175,900.852,0.000,0.000,-5.8218,-4.9117,900.85
381.066,899.703,900.002,899.693,0.000,0.000,-5.8216,-4.8875,899.69
381.316,898.482,898.656,898.503,0.000,0.000,-5.8213,-4.8754,898.50
381.566,897.262,897.510,897.323,0.000,0.000,-5.8211,-4.8606,897.32
381.815,896.042,896.142,896.118,0.000,0.000,-5.8208,-4.8585,896.12
382.065,894.822,894.737,894.875,0.000,0.000,-5.8206,-4.8689,894.87
382.314,893.603,893.700,893.669,0.000,0.000,-5.8203,-4.8662,893.67
382.564,892.383,892.663,892.489,0.000,0.000,-5.8201,-4.8524,892.49
383.051,890.000,889.711,890.044,0.000,0.000,-5.8196,-4.8820,890.04
